round,generation,solution_index,bitstring,objective_1,objective_2,objective_3,num_selected,selected_client_ids,num_available_selected,available_selected_client_ids,num_unavailable_selected,unavailable_selected_client_ids,mean_selected_client_accuracy,selected_client_accuracy_variance,selected_client_accuracy_std,inverse_accuracy_variance,mean_selected_utility,selected_utility_variance,selected_utility_std,mean_available_selected_utility,available_selected_utility_variance,available_selected_utility_std
0,3,17,111101111100110000100110000101,0.3447348976277641,0.47010557181560075,0.6324999928474426,16,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 12, 13, 18, 21, 22, 27, 29]",13,"[0, 1, 2, 3, 5, 6, 8, 12, 13, 18, 21, 27, 29]",3,"[7, 9, 22]",0.4001245987601578,0.06508118948802775,0.255110151675757,15.365422910470292,0.5444860476346367,0.12000119516880564,0.3464118865870593,0.6552651023722359,0.08191154980694211,0.28620193885950895
0,3,18,111101101111110110001101000011,0.4107683360387867,0.43865327909588814,0.5519999861717224,19,"[0, 1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 20, 21, 23, 28, 29]",18,"[0, 1, 2, 3, 5, 6, 8, 10, 11, 12, 13, 15, 16, 20, 21, 23, 28, 29]",1,[9],0.4184902410366033,0.04500276170403885,0.21213854365493992,22.220858501451772,0.5630240330572618,0.08829705774941611,0.2971482083900492,0.5892316639612133,0.0801524914122485,0.28311215341671314
0,3,19,011001010111110110111000000110,0.3361788096033559,0.39512941028390614,0.6924999952316284,16,"[1, 2, 5, 7, 9, 10, 11, 12, 13, 15, 16, 18, 19, 20, 27, 28]",14,"[1, 2, 5, 10, 11, 12, 13, 15, 16, 18, 19, 20, 27, 28]",2,"[7, 9]",0.3625651572365314,0.033718751970869064,0.1836266646510497,29.6570881645898,0.5872263121137155,0.09019901257983139,0.30033150447435814,0.6638211903966441,0.055919238283799265,0.2364724894861964
0,3,20,010000010100110011001111100111,0.41092936711187666,0.3491270277987827,0.7510000020265579,15,"[1, 7, 9, 12, 13, 16, 17, 20, 21, 22, 23, 24, 27, 28, 29]",11,"[1, 12, 13, 16, 17, 20, 21, 23, 27, 28, 29]",4,"[7, 9, 22, 24]",0.2939666305979093,0.036490497593710876,0.19102486119275386,27.404394731310806,0.4487110768734082,0.11069652315202193,0.33271087020417883,0.5890706328881233,0.07667670117583011,0.2769055816985821
0,3,21,110101111100110000101001100000,0.3177450941055292,0.5068945085460489,0.6080000102519989,14,"[0, 1, 3, 5, 6, 7, 8, 9, 12, 13, 18, 20, 23, 24]",11,"[0, 1, 3, 5, 6, 8, 12, 13, 18, 20, 23]",3,"[7, 9, 24]",0.43739652660276207,0.049702582855348745,0.2229407608656361,20.119678748091157,0.547463360937304,0.11806980585084513,0.343612872068037,0.6822549058944708,0.0651863707439882,0.2553162171582295
0,3,22,111101011000111000001010001000,0.31570148988032465,0.4076563243500211,0.6714999973773956,13,"[0, 1, 2, 3, 5, 7, 8, 12, 13, 14, 20, 22, 26]",11,"[0, 1, 2, 3, 5, 8, 12, 13, 14, 20, 26]",2,"[7, 22]",0.3630219352646516,0.05327642188046906,0.23081685787755854,18.770029305714246,0.5868713358342629,0.10534452416752335,0.3245682118869982,0.6842985101196754,0.06250612622667122,0.2500122521531119
0,3,23,011000100010010010001001100101,0.4726260197112312,0.3342325143516064,0.7019999921321869,11,"[1, 2, 6, 10, 13, 16, 20, 23, 24, 27, 29]",10,"[1, 2, 6, 10, 13, 16, 20, 23, 27, 29]",1,[24],0.3291641954671253,0.031819105686911965,0.17837910664344064,31.427658899015704,0.4846635057185757,0.07548398229006413,0.2747434845270478,0.5273739802887688,0.06296634950094829,0.2509309656079701
0,3,24,001011110100010111001110101100,0.44464854345579186,0.37707315152511,0.6850000023841858,16,"[2, 4, 5, 6, 7, 9, 13, 15, 16, 17, 20, 21, 22, 24, 26, 27]",12,"[2, 4, 5, 6, 13, 15, 16, 17, 20, 21, 26, 27]",4,"[7, 9, 22, 24]",0.31837374821770936,0.042044432157258,0.20504739002791036,23.784362130512758,0.43219416686639145,0.08122215300120217,0.2849950052214989,0.5553514565442081,0.04726317120225453,0.2174009457252993
0,4,0,010000010110000011001111100111,0.472495443570107,0.3080081410706043,0.806999996304512,14,"[1, 7, 9, 10, 16, 17, 20, 21, 22, 23, 24, 27, 28, 29]",10,"[1, 10, 16, 17, 20, 21, 23, 27, 28, 29]",4,"[7, 9, 22, 24]",0.26065596884914805,0.0246545763706224,0.15701775813780555,40.56042111482264,0.39470962540219257,0.09777920766635384,0.31269667037938514,0.527504556429893,0.07473556980416743,0.2733780711837865
0,4,1,010000001001111111000101000100,0.3203381194431657,0.411513136078914,0.6694999933242798,12,"[1, 8, 11, 12, 13, 14, 15, 16, 17, 21, 23, 27]",12,"[1, 8, 11, 12, 13, 14, 15, 16, 17, 21, 23, 27]",0,[],0.411513136078914,0.04164746011558005,0.20407709355922346,24.011068075335196,0.6796618805568343,0.05636827205695417,0.2374200329731132,0.6796618805568343,0.05636827205695417,0.2374200329731132
0,4,2,011101111100110000101000100010,0.2942338930635817,0.498255120082335,0.613999992609024,14,"[1, 2, 3, 5, 6, 7, 8, 9, 12, 13, 18, 20, 24, 28]",11,"[1, 2, 3, 5, 6, 8, 12, 13, 18, 20, 28]",3,"[7, 9, 24]",0.43060843566698687,0.051617958898697455,0.2271958602146999,19.373102333677018,0.5659364474702626,0.10631154169240463,0.32605450724135776,0.7057661069364183,0.043764632922030915,0.2091999830832472
0,4,3,010001010111110110001101000011,0.3940959547110091,0.37751912210996336,0.6495000123977661,15,"[1, 5, 7, 9, 10, 11, 12, 13, 15, 16, 20, 21, 23, 28, 29]",13,"[1, 5, 10, 11, 12, 13, 15, 16, 20, 21, 23, 28, 29]",2,"[7, 9]",0.34513195728262264,0.03201494894806811,0.17892721690136498,31.235408234513,0.5319251278015542,0.10242537979345294,0.3200396534703988,0.6059040452889909,0.0768876039527462,0.27728614093161275
0,4,4,100110010100110000000010001101,0.4725027910506987,0.3621673595625907,0.6344999969005585,11,"[0, 3, 4, 7, 9, 12, 13, 22, 26, 27, 29]",8,"[0, 3, 4, 12, 13, 26, 27, 29]",3,"[7, 9, 22]",0.2898145475509492,0.06283191820078039,0.25066295737659444,15.915477811842129,0.4012098275372302,0.11557840459839035,0.33996824057313113,0.5274972089493013,0.09990366556790911,0.3160754112042079
0,4,5,100000010110000110101011100111,0.5521702183653816,0.2987437807023525,0.7615000009536743,14,"[0, 7, 9, 10, 15, 16, 18, 20, 22, 23, 24, 27, 28, 29]",10,"[0, 10, 15, 16, 18, 20, 23, 27, 28, 29]",4,"[7, 9, 22, 24]",0.25403856858611107,0.02081463437577282,0.1442727776670735,48.04312110156253,0.33779907197699643,0.07645954360162106,0.27651318883847303,0.4478297816346184,0.06423511834966288,0.25344648024713795
0,4,6,000000010001101111001110001100,0.3486740964143462,0.3671069683507085,0.7594999969005585,12,"[7, 11, 12, 14, 15, 16, 17, 20, 21, 22, 26, 27]",10,"[11, 12, 14, 15, 16, 17, 20, 21, 26, 27]",2,"[7, 22]",0.3255112728414436,0.05129524271794388,0.22648453085794598,19.494985246461933,0.5512752325321273,0.09960264962014037,0.3155988745546162,0.6513259035856538,0.059139404474227455,0.24318594629260026
0,4,7,100000010110010010001000100111,0.5704560722860587,0.2860190039500594,0.6890000104904175,11,"[0, 7, 9, 10, 13, 16, 20, 24, 27, 28, 29]",8,"[0, 10, 13, 16, 20, 27, 28, 29]",3,"[7, 9, 24]",0.2578058009120551,0.014662067978810983,0.1210870264677888,68.20320308466438,0.3269122281813279,0.08318522719961911,0.2884184931650866,0.42954392771394134,0.07534969298560268,0.2744989853999513
0,4,8,111101101111110110001101000011,0.4107683360387867,0.43865327909588814,0.5519999861717224,19,"[0, 1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 20, 21, 23, 28, 29]",18,"[0, 1, 2, 3, 5, 6, 8, 10, 11, 12, 13, 15, 16, 20, 21, 23, 28, 29]",1,[9],0.4184902410366033,0.04500276170403885,0.21213854365493992,22.220858501451772,0.5630240330572618,0.08829705774941611,0.2971482083900492,0.5892316639612133,0.0801524914122485,0.28311215341671314
0,4,9,011001010111110110111000000110,0.3361788096033559,0.39512941028390614,0.6924999952316284,16,"[1, 2, 5, 7, 9, 10, 11, 12, 13, 15, 16, 18, 19, 20, 27, 28]",14,"[1, 2, 5, 10, 11, 12, 13, 15, 16, 18, 19, 20, 27, 28]",2,"[7, 9]",0.3625651572365314,0.033718751970869064,0.1836266646510497,29.6570881645898,0.5872263121137155,0.09019901257983139,0.30033150447435814,0.6638211903966441,0.055919238283799265,0.2364724894861964
