round,generation,solution_index,bitstring,objective_1,objective_2,objective_3,num_selected,selected_client_ids,num_available_selected,available_selected_client_ids,num_unavailable_selected,unavailable_selected_client_ids,mean_selected_client_accuracy,selected_client_accuracy_variance,selected_client_accuracy_std,inverse_accuracy_variance,mean_selected_utility,selected_utility_variance,selected_utility_std,mean_available_selected_utility,available_selected_utility_variance,available_selected_utility_std
0,1,0,110101001000010110000110111100,0.36529038853430496,0.12296050461009145,0.840499997138977,14,"[0, 1, 3, 5, 8, 13, 15, 16, 21, 22, 24, 25, 26, 27]",12,"[0, 1, 3, 5, 8, 13, 15, 16, 21, 25, 26, 27]",2,"[22, 24]",0.1450498906363334,0.017468799194279926,0.13216958498187065,57.24491929173043,0.5546628714752625,0.09705851494103947,0.31154215596133933,0.634709611465695,0.06833539736232815,0.2614104002566236
0,1,1,001111101111111000110101000110,0.3403132468570629,0.1400827936389867,0.8490000069141388,18,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 18, 19, 21, 23, 27, 28]",17,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 18, 19, 21, 23, 27, 28]",1,[9],0.13357755541801453,0.012718796788319851,0.11277764312273887,78.62378939164572,0.6281089711231147,0.06414424319116714,0.25326713800090045,0.6596867531429371,0.04996862025587259,0.2235366194963872
0,1,2,110010101101011100000011100000,0.42814870742756717,0.09618778955191373,0.8044999986886978,13,"[0, 1, 4, 6, 8, 9, 11, 13, 14, 15, 22, 23, 24]",10,"[0, 1, 4, 6, 8, 11, 13, 14, 15, 23]",3,"[9, 22, 24]",0.11846452421293809,0.015864978668047626,0.12595625696267584,63.031915826903656,0.45835111273659973,0.09722573126382107,0.3118104091652828,0.5718512925724328,0.0704945329924843,0.2655080657766997
0,1,3,001001001000100000010010010110,0.2753390835784162,0.1991346599534154,0.8340000063180923,9,"[2, 5, 8, 12, 19, 22, 25, 27, 28]",8,"[2, 5, 8, 12, 19, 25, 27, 28]",1,[22],0.2214530317319764,0.013340184747181384,0.1154997175199203,74.96148059053587,0.6542770482690402,0.07949269122867848,0.28194448252923565,0.7246609164215838,0.04484427756723134,0.21176467497491488
0,1,4,100100000001010110101110001010,0.43264557815299576,0.10105813955041495,0.7229999899864197,12,"[0, 3, 11, 13, 15, 16, 18, 20, 21, 22, 26, 28]",11,"[0, 3, 11, 13, 15, 16, 18, 20, 21, 26, 28]",1,[22],0.1259699617512524,0.01793176529688673,0.13390954147067613,55.766957878576385,0.527675395280478,0.07497330403010068,0.27381253446491577,0.5673544218470042,0.06289595715072296,0.2507906640023168
0,1,5,110111100100011100100011110101,0.44200941325393706,0.09907286494438138,0.7384999990463257,17,"[0, 1, 3, 4, 5, 6, 9, 13, 14, 15, 18, 22, 23, 24, 25, 27, 29]",14,"[0, 1, 3, 4, 5, 6, 13, 14, 15, 18, 23, 25, 27, 29]",3,"[9, 22, 24]",0.1155988840276704,0.015205466274910448,0.12331044673875141,65.76582275875585,0.4736423384880207,0.08823323871120836,0.2970408031082739,0.5579905867460629,0.06677010070183545,0.25839911126363313
0,1,6,011011011100001100011100011110,0.3448362061294862,0.12305010256490537,0.863999992609024,16,"[1, 2, 4, 5, 7, 8, 9, 14, 15, 19, 20, 21, 25, 26, 27, 28]",14,"[1, 2, 4, 5, 8, 14, 15, 19, 20, 21, 25, 26, 27, 28]",2,"[7, 9]",0.10910562134813517,0.013605651147144,0.1166432644739678,73.49887110768034,0.5796510901533515,0.0781931798070867,0.2796304343362623,0.6551637938705138,0.04351514219552529,0.2086028336229527
0,1,7,001101101111111101100001010010,0.3880270439324527,0.1462171949679032,0.7294999957084656,17,"[2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 23, 25, 28]",16,"[2, 3, 5, 6, 8, 10, 11, 12, 13, 14, 15, 17, 18, 23, 25, 28]",1,[9],0.13896844853811405,0.02595806279034848,0.16111506071856996,38.523675979850545,0.5813443514039347,0.06127776069234773,0.24754345212981846,0.6119729560675473,0.04915972653374166,0.22171992813850014
0,1,8,011011001010110110101100001000,0.37078420033057424,0.10942240658083133,0.7330000102519989,14,"[1, 2, 4, 5, 8, 10, 12, 13, 15, 16, 18, 20, 21, 26]",14,"[1, 2, 4, 5, 8, 10, 12, 13, 15, 16, 18, 20, 21, 26]",0,[],0.10942240658083133,0.009279996482544113,0.09633273837353588,107.75866153408819,0.6292157996694258,0.055004504943641286,0.23453039236662118,0.6292157996694258,0.055004504943641286,0.23453039236662118
0,2,0,001001001000100000010010010110,0.2753390835784162,0.1991346599534154,0.8340000063180923,9,"[2, 5, 8, 12, 19, 22, 25, 27, 28]",8,"[2, 5, 8, 12, 19, 25, 27, 28]",1,[22],0.2214530317319764,0.013340184747181384,0.1154997175199203,74.96148059053587,0.6542770482690402,0.07949269122867848,0.28194448252923565,0.7246609164215838,0.04484427756723134,0.21176467497491488
